<msg_type>  <time>  <packet_type>  <seq>  <size>  <ack>
rcv         99405.2        D       248752 50      1     
rcv         99425.822       D       248802 50      1     
rcv         99426.063       D       248852 50      1     
rcv         99426.188       D       248902 50      1     
rcv         99437.954       D       248952 50      1     
rcv         99438.212       D       249002 50      1     
rcv         99460.372       D       249052 50      1     
rcv         99487.986       D       249102 50      1     
rcv         99505.417       D       249152 50      1     
rcv         99521.82       D       249202 50      1     
rcv         99551.325       D       249252 50      1     
rcv         99586.091       D       249302 50      1     
rcv         99609.54       D       249352 50      1     
rcv         99626.47       D       249402 50      1     
rcv         99649.553       D       249452 50      1     
rcv         99677.121       D       249502 50      1     
rcv         99693.69       D       249552 50      1     
rcv         99731.813       D       249602 50      1     
rcv         99747.797       D       249652 50      1     
rcv         99770.839       D       249702 50      1     
rcv         99782.864       D       249752 50      1     
rcv         99783.032       D       249802 50      1     
rcv         99793.436       D       249852 50      1     
rcv         99826.036       D       249902 50      1     
rcv         99836.69       D       249952 50      1     
rcv         99876.021       D       250002 50      1     
rcv         99892.459       D       250052 50      1     
rcv         99904.531       D       250102 50      1     
rcv         99940.57       D       250152 50      1     
rcv         99962.026       D       250202 50      1     
rcv         99983.527       D       250252 50      1     
rcv         100012.665       D       250302 50      1     
rcv         100012.871       D       250352 50      1     
rcv         100024.842       D       250402 50      1     
rcv         100025.201       D       250452 50      1     
rcv         100025.415       D       250502 50      1     
rcv         100025.565       D       250552 50      1     
rcv         100072.526       D       250602 50      1     
rcv         100072.735       D       250652 50      1     
rcv         100072.863       D       250702 50      1     
rcv         100072.976       D       250752 50      1     
rcv         100073.08       D       250802 50      1     
rcv         100095.774       D       250852 50      1     
